// USER CHART SHEET exported by JRC ECDIS.
// <<NOTE>>This strings // indicate comment column/cells. You can edit freely.
// - NGAs,,IN USE
// POLYGON
// Comment
// Lat,,,Lon,Add "END" to the end of vertex.
POLYGON

33,57.893,N,130,58.322,E,1,4,9,
33,58.014,N,130,58.655,E,1,4,9,
33,58.039,N,130,58.626,E,1,4,9,
33,57.913,N,130,58.299,E,1,4,9,
END
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

33,58.017,N,130,58.878,E,1,4,9,
33,58.030,N,130,59.006,E,1,4,9,
33,58.105,N,130,59.063,E,1,4,9,
33,58.138,N,130,58.953,E,1,4,9,
33,58.048,N,130,58.868,E,1,4,9,
33,58.015,N,130,58.872,E,1,4,9,
END
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

33,57.859,N,130,58.948,E,1,4,9,
33,58.025,N,130,59.312,E,1,4,9,
33,58.053,N,130,59.422,E,1,4,9,
33,58.011,N,130,59.450,E,1,4,9,
33,57.870,N,130,59.178,E,1,4,9,
33,57.834,N,130,59.001,E,1,4,9,
33,57.856,N,130,58.940,E,1,4,9,
END
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

33,57.743,N,131,01.207,E,1,4,9,
33,57.737,N,131,01.330,E,1,4,9,
33,57.696,N,131,01.340,E,1,4,9,
33,57.632,N,131,01.489,E,1,4,9,
33,57.542,N,131,01.540,E,1,4,9,
33,57.391,N,131,01.614,E,1,4,9,
33,56.941,N,131,01.903,E,1,4,9,
33,56.638,N,131,02.082,E,1,4,9,
33,56.581,N,131,01.953,E,1,4,9,
33,56.403,N,131,02.006,E,1,4,9,
33,56.280,N,131,02.059,E,1,4,9,
33,56.106,N,131,02.184,E,1,4,9,
33,55.870,N,131,02.457,E,1,4,9,
33,55.866,N,131,02.593,E,1,4,9,
33,55.850,N,131,02.619,E,1,4,9,
33,55.790,N,131,02.614,E,1,4,9,
33,55.700,N,131,02.753,E,1,4,9,
33,55.746,N,131,02.942,E,1,4,9,
33,55.878,N,131,02.886,E,1,4,9,
33,55.958,N,131,02.933,E,1,4,9,
33,55.971,N,131,03.067,E,1,4,9,
33,55.963,N,131,03.124,E,1,4,9,
33,56.010,N,131,03.178,E,1,4,9,
33,56.185,N,131,03.126,E,1,4,9,
33,56.206,N,131,03.151,E,1,4,9,
33,56.180,N,131,03.289,E,1,4,9,
33,55.962,N,131,03.686,E,1,4,9,
33,55.837,N,131,03.969,E,1,4,9,
33,55.463,N,131,04.573,E,1,4,9,
33,55.246,N,131,04.969,E,1,4,9,
33,55.142,N,131,05.354,E,1,4,9,
33,54.942,N,131,05.647,E,1,4,9,
33,54.890,N,131,05.808,E,1,4,9,
33,54.826,N,131,05.879,E,1,4,9,
33,54.772,N,131,06.035,E,1,4,9,
33,54.696,N,131,06.132,E,1,4,9,
33,54.615,N,131,06.249,E,1,4,9,
33,54.496,N,131,06.256,E,1,4,9,
33,54.397,N,131,06.357,E,1,4,9,
33,54.271,N,131,06.435,E,1,4,9,
33,54.154,N,131,06.448,E,1,4,9,
33,54.102,N,131,06.473,E,1,4,9,
33,53.948,N,131,06.756,E,1,4,9,
33,53.831,N,131,06.867,E,1,4,9,
33,53.677,N,131,07.221,E,1,4,9,
33,53.618,N,131,07.253,E,1,4,9,
33,53.413,N,131,07.218,E,1,4,9,
33,53.246,N,131,07.220,E,1,4,9,
33,52.933,N,131,07.340,E,1,4,9,
33,52.791,N,131,07.337,E,1,4,9,
33,52.589,N,131,07.262,E,1,4,9,
33,52.277,N,131,07.280,E,1,4,9,
33,52.157,N,131,07.224,E,1,4,9,
33,51.988,N,131,07.018,E,1,4,9,
33,51.889,N,131,07.007,E,1,4,9,
33,51.790,N,131,07.043,E,1,4,9,
33,51.670,N,131,07.290,E,1,4,9,
33,51.584,N,131,07.324,E,1,4,9,
33,51.511,N,131,07.300,E,1,4,9,
33,51.451,N,131,07.220,E,1,4,9,
33,51.329,N,131,06.928,E,1,4,9,
33,50.808,N,131,06.363,E,1,4,9,
33,50.700,N,131,06.210,E,1,4,9,
33,50.571,N,131,06.174,E,1,4,9,
33,49.875,N,131,06.174,E,1,4,9,
33,49.796,N,131,06.133,E,1,4,9,
33,49.798,N,131,06.080,E,1,4,9,
33,49.707,N,131,06.097,E,1,4,9,
33,49.542,N,131,05.629,E,1,4,9,
33,49.353,N,131,05.071,E,1,4,9,
33,49.231,N,131,04.643,E,1,4,9,
33,49.228,N,131,04.615,E,1,4,9,
33,49.235,N,131,04.547,E,1,4,9,
33,49.198,N,131,04.445,E,1,4,9,
33,49.167,N,131,04.343,E,1,4,9,
33,49.006,N,131,03.871,E,1,4,9,
33,48.914,N,131,03.595,E,1,4,9,
33,48.802,N,131,03.261,E,1,4,9,
33,48.679,N,131,02.893,E,1,4,9,
33,48.542,N,131,02.482,E,1,4,9,
33,48.405,N,131,02.072,E,1,4,9,
33,48.233,N,131,01.547,E,1,4,9,
33,48.072,N,131,01.081,E,1,4,9,
33,47.971,N,131,00.770,E,1,4,9,
33,47.987,N,131,00.375,E,1,4,9,
33,48.001,N,131,00.093,E,1,4,9,
33,47.965,N,131,00.051,E,1,4,9,
33,47.898,N,130,59.705,E,1,4,9,
33,47.945,N,130,59.625,E,1,4,9,
END
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

33,47.712,N,131,00.107,E,1,4,9,
33,47.780,N,131,00.556,E,1,4,9,
33,47.873,N,131,00.822,E,1,4,9,
33,47.939,N,131,01.037,E,1,4,9,
33,47.961,N,131,01.101,E,1,4,9,
33,47.945,N,131,01.115,E,1,4,9,
33,47.688,N,131,00.914,E,1,4,9,
33,47.385,N,131,00.671,E,1,4,9,
33,47.119,N,131,00.468,E,1,4,9,
33,46.927,N,131,00.351,E,1,4,9,
33,46.835,N,131,00.301,E,1,4,9,
33,46.672,N,131,00.292,E,1,4,9,
33,46.645,N,131,00.271,E,1,4,9,
33,46.591,N,131,00.269,E,1,4,9,
33,46.580,N,131,00.290,E,1,4,9,
33,46.558,N,131,00.291,E,1,4,9,
33,46.452,N,131,00.403,E,1,4,9,
END
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

33,42.872,N,131,37.733,E,1,4,9,
33,43.259,N,131,37.609,E,1,4,9,
33,43.813,N,131,37.957,E,1,4,9,
33,44.207,N,131,38.653,E,1,4,9,
33,44.325,N,131,38.982,E,1,4,9,
33,44.452,N,131,39.394,E,1,4,9,
33,44.631,N,131,40.012,E,1,4,9,
33,44.719,N,131,40.570,E,1,4,9,
33,44.666,N,131,41.046,E,1,4,9,
33,44.119,N,131,41.595,E,1,4,9,
33,44.209,N,131,42.014,E,1,4,9,
33,43.968,N,131,42.225,E,1,4,9,
33,43.635,N,131,42.088,E,1,4,9,
33,43.616,N,131,41.717,E,1,4,9,
33,42.989,N,131,40.843,E,1,4,9,
33,42.733,N,131,40.193,E,1,4,9,
33,42.561,N,131,38.183,E,1,4,9,
33,42.878,N,131,37.734,E,1,4,9,
END
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

33,16.839,N,131,56.159,E,1,4,9,
33,17.026,N,131,58.012,E,1,4,9,
33,16.778,N,131,57.885,E,1,4,9,
33,15.986,N,131,56.788,E,1,4,9,
33,16.380,N,131,56.132,E,1,4,9,
33,16.613,N,131,55.973,E,1,4,9,
33,16.846,N,131,56.132,E,1,4,9,
END
// TEXT
// Comment
// Lat,,,Lon,Rotation
TEXT,12 NM OFF JAPAN 

33,01.047,N,134,18.929,E,35,14,
// TEXT
// Comment
// Lat,,,Lon,Rotation
TEXT,12 NM OFF JAPAN

33,25.481,N,135,18.300,E,345,14,
// TEXT
// Comment
// Lat,,,Lon,Rotation
TEXT,TERRITORIAL SEA

33,22.573,N,135,21.128,E,345,14,
// TEXT
// Comment
// Lat,,,Lon,Rotation
TEXT,TERRITORIAL SEA

32,58.751,N,134,19.838,E,35,14,
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

32,33.216,N,133,09.325,E,2,4,6,
32,35.126,N,133,11.693,E,2,4,6,
32,37.322,N,133,13.610,E,2,4,6,
32,39.707,N,133,15.189,E,2,4,6,
32,41.901,N,133,15.641,E,2,4,6,
32,51.714,N,133,18.009,E,2,4,6,
33,02.830,N,134,14.559,E,2,4,6,
33,03.498,N,134,16.709,E,2,4,6,
33,04.451,N,134,18.859,E,2,4,6,
33,05.689,N,134,20.783,E,2,4,6,
33,07.118,N,134,22.254,E,2,4,6,
33,26.129,N,134,37.645,E,2,4,6,
33,27.833,N,135,12.592,E,2,4,6,
33,26.217,N,135,14.292,E,2,4,6,
33,24.506,N,135,16.447,E,2,4,6,
33,22.889,N,135,18.714,E,2,4,6,
33,21.557,N,135,22.002,E,2,4,6,
33,20.130,N,135,25.063,E,2,4,6,
33,19.083,N,135,29.258,E,2,4,6,
33,17.846,N,135,32.773,E,2,4,6,
33,17.791,N,135,35.420,E,2,4,6,
33,16.172,N,135,36.553,E,2,4,6,
33,14.934,N,135,39.727,E,2,4,6,
33,14.077,N,135,43.128,E,2,4,6,
33,14.172,N,135,46.415,E,2,4,6,
33,14.458,N,135,49.249,E,2,4,6,
33,14.649,N,135,52.309,E,2,4,6,
33,15.696,N,135,54.916,E,2,4,6,
33,16.553,N,135,57.863,E,2,4,6,
33,17.696,N,135,59.904,E,2,4,6,
33,19.123,N,136,01.717,E,2,4,6,
33,21.692,N,136,03.758,E,2,4,6,
33,23.594,N,136,05.345,E,2,4,6,
33,25.115,N,136,05.685,E,2,4,6,
33,26.161,N,136,07.952,E,2,4,6,
33,27.871,N,136,09.199,E,2,4,6,
33,29.786,N,136,10.743,E,2,4,6,
33,31.495,N,136,11.423,E,2,4,6,
34,00.543,N,136,53.807,E,2,4,6,
34,02.640,N,136,58.041,E,2,4,6,
34,04.925,N,137,00.215,E,2,4,6,
34,06.544,N,137,02.504,E,2,4,6,
34,09.018,N,137,06.853,E,2,4,6,
34,14.628,N,137,16.351,E,2,4,6,
34,28.076,N,137,39.617,E,2,4,6,
34,27.326,N,137,42.069,E,2,4,6,
34,26.918,N,137,44.654,E,2,4,6,
34,26.765,N,137,47.240,E,2,4,6,
34,26.663,N,137,49.025,E,2,4,6,
34,26.918,N,137,51.488,E,2,4,6,
34,27.326,N,137,53.027,E,2,4,6,
34,27.581,N,137,55.243,E,2,4,6,
34,27.632,N,137,56.720,E,2,4,6,
34,27.785,N,137,57.705,E,2,4,6,
34,27.377,N,137,59.060,E,2,4,6,
34,26.765,N,138,00.906,E,2,4,6,
34,26.357,N,138,02.384,E,2,4,6,
34,25.184,N,138,05.154,E,2,4,6,
34,24.368,N,138,07.309,E,2,4,6,
34,23.474,N,138,11.786,E,2,4,6,
34,22.280,N,138,57.160,E,2,4,6,
34,21.210,N,138,56.362,E,2,4,6,
34,20.038,N,138,54.088,E,2,4,6,
34,17.999,N,138,52.122,E,2,4,6,
34,16.010,N,138,50.586,E,2,4,6,
34,13.765,N,138,49.848,E,2,4,6,
34,12.080,N,138,49.603,E,2,4,6,
34,09.833,N,138,49.541,E,2,4,6,
34,09.731,N,138,49.480,E,2,4,6,
34,09.476,N,138,46.592,E,2,4,6,
34,08.710,N,138,44.073,E,2,4,6,
34,07.521,N,138,41.495,E,2,4,6,
34,05.789,N,138,38.924,E,2,4,6,
34,03.854,N,138,37.088,E,2,4,6,
34,01.306,N,138,35.374,E,2,4,6,
33,58.552,N,138,34.517,E,2,4,6,
33,56.053,N,138,34.394,E,2,4,6,
33,53.705,N,138,34.823,E,2,4,6,
33,51.969,N,138,35.496,E,2,4,6,
33,49.824,N,138,36.904,E,2,4,6,
33,48.138,N,138,38.496,E,2,4,6,
33,46.502,N,138,40.822,E,2,4,6,
33,45.326,N,138,43.699,E,2,4,6,
33,44.610,N,138,46.454,E,2,4,6,
33,44.406,N,138,49.148,E,2,4,6,
33,44.661,N,138,51.902,E,2,4,6,
33,45.377,N,138,54.657,E,2,4,6,
33,46.553,N,138,57.045,E,2,4,6,
33,48.189,N,138,59.432,E,2,4,6,
33,49.926,N,139,01.085,E,2,4,6,
33,52.224,N,139,03.044,E,2,4,6,
33,53.807,N,139,04.023,E,2,4,6,
33,56.257,N,139,04.636,E,2,4,6,
33,58.705,N,139,04.697,E,2,4,6,
33,59.062,N,139,08.982,E,2,4,6,
33,57.659,N,139,09.680,E,2,4,6,
33,55.772,N,139,11.027,E,2,4,6,
33,53.629,N,139,13.108,E,2,4,6,
33,52.404,N,139,15.433,E,2,4,6,
33,51.536,N,139,17.330,E,2,4,6,
33,51.281,N,139,18.860,E,2,4,6,
33,51.077,N,139,18.860,E,2,4,6,
33,51.077,N,139,16.535,E,2,4,6,
33,50.617,N,139,13.291,E,2,4,6,
33,48.983,N,139,09.619,E,2,4,6,
33,47.399,N,139,07.233,E,2,4,6,
33,44.435,N,139,04.907,E,2,4,6,
33,41.724,N,139,03.806,E,2,4,6,
33,38.641,N,139,03.409,E,2,4,6,
33,35.575,N,139,04.142,E,2,4,6,
33,33.633,N,139,04.997,E,2,4,6,
33,31.229,N,139,06.829,E,2,4,6,
33,28.979,N,139,09.760,E,2,4,6,
33,27.699,N,139,13.180,E,2,4,6,
33,27.085,N,139,16.111,E,2,4,6,
33,26.989,N,139,19.405,E,2,4,6,
33,27.654,N,139,22.948,E,2,4,6,
33,28.934,N,139,26.124,E,2,4,6,
33,31.391,N,139,29.117,E,2,4,6,
33,34.357,N,139,31.316,E,2,4,6,
33,36.811,N,139,32.171,E,2,4,6,
33,39.519,N,139,32.477,E,2,4,6,
33,39.143,N,139,34.791,E,2,4,6,
33,38.990,N,139,37.725,E,2,4,6,
33,39.297,N,139,40.537,E,2,4,6,
33,40.421,N,139,44.693,E,2,4,6,
33,42.874,N,139,48.177,E,2,4,6,
33,46.397,N,139,50.745,E,2,4,6,
33,48.999,N,139,51.784,E,2,4,6,
33,51.703,N,139,52.334,E,2,4,6,
33,54.507,N,139,52.395,E,2,4,6,
33,58.022,N,139,50.989,E,2,4,6,
34,01.179,N,139,48.177,E,2,4,6,
34,03.417,N,139,48.483,E,2,4,6,
34,05.574,N,139,48.549,E,2,4,6,
34,07.409,N,139,48.426,E,2,4,6,
34,09.905,N,139,47.691,E,2,4,6,
34,13.267,N,139,45.668,E,2,4,6,
34,16.116,N,139,42.849,E,2,4,6,
34,18.304,N,139,39.050,E,2,4,6,
34,19.321,N,139,35.373,E,2,4,6,
34,19.575,N,139,31.696,E,2,4,6,
34,19.626,N,139,31.328,E,2,4,6,
34,21.303,N,139,31.451,E,2,4,6,
34,23.539,N,139,32.125,E,2,4,6,
34,25.324,N,139,32.150,E,2,4,6,
34,27.309,N,139,32.641,E,2,4,6,
34,29.953,N,139,32.580,E,2,4,6,
34,42.052,N,139,57.293,E,2,4,6,
34,42.916,N,140,01.048,E,2,4,6,
34,45.355,N,140,05.726,E,2,4,6,
34,48.148,N,140,09.112,E,2,4,6,
34,50.686,N,140,10.958,E,2,4,6,
34,52.552,N,140,11.896,E,2,4,6,
34,54.942,N,140,15.662,E,2,4,6,
34,55.145,N,140,18.193,E,2,4,6,
34,56.213,N,140,21.279,E,2,4,6,
34,57.318,N,140,25.990,E,2,4,6,
34,59.203,N,140,29.331,E,2,4,6,
35,00.985,N,140,31.311,E,2,4,6,
35,02.410,N,140,33.662,E,2,4,6,
35,05.208,N,140,36.199,E,2,4,6,
35,10.037,N,140,38.427,E,2,4,6,
35,13.034,N,140,39.169,E,2,4,6,
35,15.115,N,140,39.045,E,2,4,6,
35,17.957,N,140,39.788,E,2,4,6,
35,21.681,N,140,39.252,E,2,4,6,
35,23.358,N,140,38.507,E,2,4,6,
35,25.797,N,140,40.680,E,2,4,6,
35,27.423,N,140,41.859,E,2,4,6,
35,29.047,N,140,43.845,E,2,4,6,
35,29.047,N,140,45.583,E,2,4,6,
35,29.453,N,140,47.073,E,2,4,6,
35,29.707,N,140,48.128,E,2,4,6,
35,29.337,N,140,51.960,E,2,4,6,
35,29.795,N,140,56.314,E,2,4,6,
35,31.372,N,141,00.855,E,2,4,6,
35,33.812,N,141,03.840,E,2,4,6,
35,36.759,N,141,06.080,E,2,4,6,
35,42.418,N,141,07.748,E,2,4,6,
35,46.340,N,141,07.623,E,2,4,6,
35,49.140,N,141,06.248,E,2,4,6,
35,52.548,N,141,03.561,E,2,4,6,
35,55.293,N,140,59.688,E,2,4,6,
35,58.087,N,140,57.501,E,2,4,6,
35,59.966,N,140,57.376,E,2,4,6,
36,02.859,N,140,56.126,E,2,4,6,
36,05.598,N,140,53.502,E,2,4,6,
36,07.248,N,140,51.523,E,2,4,6,
36,12.991,N,140,48.890,E,2,4,6,
36,19.583,N,140,52.437,E,2,4,6,
36,22.635,N,140,53.254,E,2,4,6,
36,28.123,N,140,53.066,E,2,4,6,
36,29.900,N,140,53.569,E,2,4,6,
36,35.978,N,140,57.371,E,2,4,6,
36,38.417,N,140,58.758,E,2,4,6,
36,40.499,N,140,59.452,E,2,4,6,
36,41.971,N,140,59.515,E,2,4,6,
36,44.508,N,141,01.658,E,2,4,6,
36,48.825,N,141,08.364,E,2,4,6,
36,51.776,N,141,11.276,E,2,4,6,
36,54.979,N,141,13.111,E,2,4,6,
36,58.180,N,141,14.124,E,2,4,6,
37,02.039,N,141,14.061,E,2,4,6,
37,05.591,N,141,15.454,E,2,4,6,
37,09.128,N,141,15.729,E,2,4,6,
37,12.087,N,141,16.494,E,2,4,6,
37,16.166,N,141,17.004,E,2,4,6,
37,18.663,N,141,17.578,E,2,4,6,
37,21.158,N,141,17.068,E,2,4,6,
37,23.092,N,141,17.578,E,2,4,6,
37,26.297,N,141,17.642,E,2,4,6,
37,29.092,N,141,18.088,E,2,4,6,
37,32.140,N,141,17.387,E,2,4,6,
37,34.527,N,141,16.685,E,2,4,6,
37,36.303,N,141,16.940,E,2,4,6,
37,39.671,N,141,17.695,E,2,4,6,
37,42.264,N,141,17.375,E,2,4,6,
37,45.516,N,141,16.032,E,2,4,6,
38,09.123,N,141,47.441,E,2,4,6,
38,12.627,N,141,49.500,E,2,4,6,
39,14.433,N,142,14.888,E,2,4,6,
39,24.931,N,142,18.694,E,2,4,6,
39,34.439,N,142,20.269,E,2,4,6,
40,02.094,N,142,12.772,E,2,4,6,
40,14.783,N,142,06.953,E,2,4,6,
40,16.908,N,142,05.469,E,2,4,6,
40,23.979,N,142,01.679,E,2,4,6,
40,26.621,N,142,00.549,E,2,4,6,
40,34.791,N,141,53.369,E,2,4,6,
40,41.539,N,141,45.738,E,2,4,6,
40,43.165,N,141,42.532,E,2,4,6,
40,46.821,N,141,40.729,E,2,4,6,
40,52.148,N,141,39.728,E,2,4,6,
40,55.644,N,141,40.462,E,2,4,6,
41,00.820,N,141,38.990,E,2,4,6,
41,05.798,N,141,39.728,E,2,4,6,
41,09.148,N,141,39.862,E,2,4,6,
41,14.369,N,141,40.869,E,2,4,6,
41,17.273,N,141,41.521,E,2,4,6,
41,20.218,N,141,43.272,E,2,4,6,
41,24.326,N,141,44.282,E,2,4,6,
41,28.076,N,141,43.743,E,2,4,6,
41,32.129,N,141,42.178,E,2,4,6,
41,36.094,N,141,37.508,E,2,4,6,
41,36.246,N,141,35.815,E,2,4,6,
41,36.195,N,140,56.215,E,2,4,6,
41,36.500,N,140,54.320,E,2,4,6,
41,36.195,N,140,52.966,E,2,4,6,
40,56.272,N,139,36.583,E,2,4,6,
40,38.465,N,139,16.519,E,2,4,6,
40,35.816,N,139,14.848,E,2,4,6,
40,31.840,N,139,13.845,E,2,4,6,
40,26.992,N,139,15.249,E,2,4,6,
40,00.178,N,139,25.758,E,2,4,6,
39,13.605,N,139,16.001,E,2,4,6,
38,39.512,N,139,02.771,E,2,4,6,
38,32.574,N,138,30.721,E,2,4,6,
38,32.523,N,138,27.146,E,2,4,6,
38,31.655,N,138,22.920,E,2,4,6,
38,29.203,N,138,18.239,E,2,4,6,
38,25.727,N,138,13.883,E,2,4,6,
38,23.118,N,138,11.868,E,2,4,6,
38,20.945,N,138,08.334,E,2,4,6,
38,18.197,N,138,05.555,E,2,4,6,
38,15.956,N,138,04.457,E,2,4,6,
38,14.887,N,138,04.005,E,2,4,6,
38,11.727,N,138,01.614,E,2,4,6,
38,03.528,N,136,54.793,E,2,4,6,
38,02.735,N,136,49.177,E,2,4,6,
37,59.907,N,136,44.250,E,2,4,6,
37,57.001,N,136,41.159,E,2,4,6,
37,54.246,N,136,39.903,E,2,4,6,
37,50.264,N,136,38.647,E,2,4,6,
37,21.319,N,136,28.295,E,2,4,6,
37,19.403,N,136,28.391,E,2,4,6,
37,17.103,N,136,26.567,E,2,4,6,
37,13.958,N,136,25.511,E,2,4,6,
37,09.044,N,136,25.127,E,2,4,6,
37,06.006,N,136,25.599,E,2,4,6,
37,02.795,N,136,26.553,E,2,4,6,
37,01.342,N,136,28.557,E,2,4,6,
36,57.362,N,136,29.702,E,2,4,6,
36,52.152,N,136,29.893,E,2,4,6,
36,48.876,N,136,27.882,E,2,4,6,
36,46.816,N,136,24.751,E,2,4,6,
36,44.679,N,136,22.854,E,2,4,6,
36,41.090,N,136,21.052,E,2,4,6,
36,38.033,N,136,18.017,E,2,4,6,
36,36.351,N,136,16.309,E,2,4,6,
36,33.903,N,136,14.507,E,2,4,6,
36,32.449,N,136,12.895,E,2,4,6,
36,30.459,N,136,08.342,E,2,4,6,
36,27.701,N,136,05.211,E,2,4,6,
36,26.858,N,136,04.358,E,2,4,6,
36,25.939,N,136,00.184,E,2,4,6,
36,23.332,N,135,56.010,E,2,4,6,
35,57.629,N,135,07.120,E,2,4,6,
35,56.187,N,135,00.846,E,2,4,6,
35,54.341,N,134,56.309,E,2,4,6,
35,53.264,N,134,54.702,E,2,4,6,
35,52.033,N,134,51.298,E,2,4,6,
35,52.572,N,134,44.397,E,2,4,6,
35,52.033,N,134,41.183,E,2,4,6,
35,52.264,N,134,38.063,E,2,4,6,
35,51.879,N,134,35.984,E,2,4,6,
35,52.418,N,134,30.784,E,2,4,6,
35,51.275,N,134,24.834,E,2,4,6,
35,49.430,N,134,21.057,E,2,4,6,
35,47.122,N,134,12.464,E,2,4,6,
35,44.813,N,134,08.310,E,2,4,6,
35,43.967,N,134,03.305,E,2,4,6,
35,44.197,N,133,58.300,E,2,4,6,
35,42.041,N,133,48.008,E,2,4,6,
35,44.982,N,133,29.839,E,2,4,6,
35,46.827,N,133,26.065,E,2,4,6,
35,47.519,N,133,21.065,E,2,4,6,
35,46.981,N,133,15.027,E,2,4,6,
35,48.134,N,133,09.744,E,2,4,6,
35,50.209,N,133,13.706,E,2,4,6,
35,52.666,N,133,16.819,E,2,4,6,
35,55.276,N,133,18.235,E,2,4,6,
35,58.038,N,133,21.725,E,2,4,6,
35,59.341,N,133,27.008,E,2,4,6,
36,02.484,N,133,32.292,E,2,4,6,
36,07.232,N,133,35.782,E,2,4,6,
36,13.045,N,133,37.858,E,2,4,6,
36,17.935,N,133,38.424,E,2,4,6,
36,24.879,N,133,34.933,E,2,4,6,
36,28.995,N,133,29.084,E,2,4,6,
36,32.726,N,133,22.574,E,2,4,6,
36,33.564,N,133,15.404,E,2,4,6,
36,32.086,N,133,09.410,E,2,4,6,
36,30.488,N,133,06.110,E,2,4,6,
36,27.975,N,133,02.339,E,2,4,6,
36,24.776,N,132,58.756,E,2,4,6,
36,22.489,N,132,57.342,E,2,4,6,
36,19.820,N,132,56.116,E,2,4,6,
36,17.454,N,132,50.931,E,2,4,6,
36,13.407,N,132,45.839,E,2,4,6,
36,09.510,N,132,42.822,E,2,4,6,
36,04.460,N,132,41.408,E,2,4,6,
35,58.946,N,132,42.822,E,2,4,6,
35,55.344,N,132,45.934,E,2,4,6,
35,54.193,N,132,47.725,E,2,4,6,
35,51.354,N,132,50.176,E,2,4,6,
35,49.051,N,132,53.853,E,2,4,6,
35,48.130,N,132,57.248,E,2,4,6,
35,47.285,N,133,00.359,E,2,4,6,
35,46.363,N,132,56.588,E,2,4,6,
35,44.518,N,132,54.513,E,2,4,6,
35,43.058,N,132,50.742,E,2,4,6,
35,39.289,N,132,37.448,E,2,4,6,
35,35.841,N,132,28.507,E,2,4,6,
35,32.078,N,132,23.995,E,2,4,6,
35,27.619,N,132,21.927,E,2,4,6,
35,24.387,N,132,21.833,E,2,4,6,
35,21.153,N,132,15.628,E,2,4,6,
35,17.573,N,132,12.361,E,2,4,6,
35,13.350,N,132,08.429,E,2,4,6,
34,59.289,N,131,01.692,E,2,4,6,
34,42.192,N,130,30.078,E,2,4,6,
34,23.832,N,129,56.005,E,2,4,6,
34,20.305,N,129,52.584,E,2,4,6,
34,04.558,N,129,48.331,E,2,4,6,
34,03.173,N,129,48.424,E,2,4,6,
33,30.404,N,129,07.520,E,2,4,6,
33,30.251,N,128,51.583,E,2,4,6,
33,18.091,N,128,36.331,E,2,4,6,
33,15.719,N,128,34.783,E,2,4,6,
32,46.403,N,128,21.574,E,2,4,6,
32,43.324,N,128,21.027,E,2,4,6,
32,33.687,N,128,21.871,E,2,4,6,
32,28.770,N,128,24.682,E,2,4,6,
32,24.003,N,128,33.115,E,2,4,6,
32,22.695,N,128,39.644,E,2,4,6,
32,22.233,N,128,48.439,E,2,4,6,
31,50.934,N,129,31.230,E,2,4,6,
31,45.221,N,129,26.888,E,2,4,6,
31,12.844,N,129,10.900,E,2,4,6,
30,48.782,N,129,11.492,E,2,4,6,
30,43.874,N,129,12.824,E,2,4,6,
30,40.190,N,129,16.643,E,2,4,6,
30,37.734,N,129,22.060,E,2,4,6,
30,36.505,N,129,35.203,E,2,4,6,
30,34.536,N,129,51.123,E,2,4,6,
30,41.912,N,130,06.050,E,2,4,6,
30,40.376,N,130,20.178,E,2,4,6,
30,55.639,N,130,44.346,E,2,4,6,
31,29.624,N,131,39.713,E,2,4,6,
31,31.458,N,131,39.534,E,2,4,6,
31,36.082,N,131,42.229,E,2,4,6,
31,41.366,N,131,41.960,E,2,4,6,
31,46.338,N,131,43.392,E,2,4,6,
31,49.625,N,131,43.303,E,2,4,6,
31,51.917,N,131,42.676,E,2,4,6,
31,54.895,N,131,43.571,E,2,4,6,
31,57.414,N,131,43.124,E,2,4,6,
32,08.848,N,131,47.689,E,2,4,6,
32,11.588,N,131,48.136,E,2,4,6,
32,13.795,N,131,50.374,E,2,4,6,
32,16.153,N,131,51.358,E,2,4,6,
32,30.450,N,132,36.162,E,2,4,6,
32,31.340,N,133,04.042,E,2,4,6,
32,33.784,N,133,10.445,E,2,4,6,
END
// LINE_AGGREGATE
// Comment
// Lat,,,Lon,,,Type,Width,ColorNo,Comment
// Add "END" to the end of vertex.
LINE_AGGREGATE

30,47.436,N,130,54.942,E,2,3,6,
30,48.047,N,130,56.624,E,2,3,6,
30,49.652,N,130,57.951,E,2,3,6,
30,52.095,N,130,59.987,E,2,3,6,
30,53.469,N,131,02.908,E,2,3,6,
30,52.935,N,131,06.094,E,2,3,6,
30,52.019,N,131,06.537,E,2,3,6,
30,56.445,N,131,15.653,E,2,3,6,
30,48.811,N,131,19.282,E,2,3,6,
30,44.226,N,131,18.662,E,2,3,6,
30,40.861,N,131,18.928,E,2,3,6,
30,36.193,N,131,17.512,E,2,3,6,
